Origin Airport Code,Destination Airport Code,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Great Circle Distance,Timezone Difference,Continent Origin,Continent Destination,Route Popularity,Flight_Distance
ORG359,DST732,24.87049581,108.3100237,64.49425734,-7.359342037,8657.302122,-11,Asia,Europe,236,8654.417301
ORG393,DST633,34.95651524,-74.75661216,60.4978887,-157.1136049,6279.401663,8,North America,North America,425,6316.01217
ORG147,DST512,10.67942169,-76.36540945,32.28780262,121.5101722,14873.44401,-2,South America,Asia,900,14876.573
ORG907,DST946,50.68931305,70.41062609,45.25621243,-5.693578997,5443.594536,-11,Asia,Europe,151,5418.11479
ORG921,DST511,38.23521535,144.2617706,39.75013138,-67.84665242,10746.90409,-8,Asia,North America,757,10765.82557
ORG421,DST503,-7.052672785,-72.28224124,4.467859458,-8.622534469,7179.620152,-11,South America,Africa,756,7171.653294
ORG314,DST365,-10.9347915,-38.98924821,63.42188525,-90.25050387,9335.744297,6,South America,North America,291,9335.059688
ORG546,DST657,-15.11626564,-51.47999829,46.40095508,48.65798414,11989.0909,12,South America,Europe,545,11944.3147
ORG346,DST952,-17.74450669,144.2255025,47.12344761,20.66179864,13962.20187,-9,Australia,Europe,132,13982.1321
ORG517,DST248,-11.68619529,112.8016573,-30.14643804,-78.52469293,15208.07298,-1,Australia,South America,619,15212.5963
ORG749,DST428,-33.31657031,-8.638254369,-39.32381583,114.9669068,10069.41797,11,Africa,Australia,992,10037.85978
ORG332,DST874,-51.366342,-72.7844067,42.73562366,-54.2766879,10615.29358,-8,South America,North America,950,10611.74801
ORG773,DST425,-23.00772844,-12.82154332,45.29364359,40.49677815,9311.624274,11,Africa,Asia,987,9350.355476
ORG995,DST249,-37.05920362,-63.33714898,65.3993647,17.41473172,13303.37285,-10,South America,Europe,932,13348.14496
ORG223,DST277,21.28179506,-97.30203547,-19.00232039,-8.782317216,10616.39706,-11,North America,Africa,517,10643.19788
ORG215,DST659,33.31207683,70.9799848,23.07226004,64.20296561,1317.294949,-9,Asia,Asia,527,1304.381589
ORG282,DST356,32.9918866,-143.1006533,35.77672198,-135.4181388,769.6934815,-2,North America,North America,977,738.6120858
ORG265,DST338,-32.51168958,127.242463,25.98397269,-9.437444812,15778.97788,3,Australia,Africa,408,15742.03613
ORG761,DST431,-19.16281646,154.6816602,68.12527421,18.98239039,13767.44496,-2,Australia,Europe,744,13803.01767
ORG625,DST740,63.09910709,20.89477277,57.92765755,-141.0157835,6468.86629,-7,Europe,North America,131,6457.710743
ORG540,DST525,-12.43755105,6.917884346,-27.07867876,-79.78180164,9060.529477,-10,Africa,South America,437,9044.324573
ORG507,DST423,8.380379372,23.59500732,12.38894659,111.8674974,9622.508576,-11,Africa,Asia,602,9605.634526
ORG568,DST953,67.25752952,-71.84274669,59.18669242,-2.933595875,3370.066644,3,North America,Europe,610,3403.44693
ORG322,DST618,28.99319481,124.1530382,-11.73229985,113.8588804,4661.478128,11,Asia,Australia,154,4691.045852
ORG417,DST316,35.575225,-19.42590943,62.54780979,43.6164828,5189.080376,4,Europe,Europe,994,5145.843641
ORG347,DST417,18.0931068,-62.52260882,47.04995828,121.7067699,12759.12999,-2,North America,Asia,80,12796.9698
ORG505,DST198,-36.51161781,123.4101131,-21.38837422,-79.42367871,13144.68984,-10,Australia,South America,959,13161.19652
ORG952,DST856,22.89283869,11.63917548,34.72875644,-88.11450359,9411.951108,9,Africa,North America,87,9385.887817
ORG146,DST612,45.45682873,-152.1058894,3.945832685,-12.85018506,13205.44089,4,North America,Africa,122,13182.70163
ORG316,DST680,19.00721556,-66.2128946,49.01101667,37.78118423,9395.789121,6,North America,Europe,42,9372.237667
ORG454,DST502,13.70767987,-41.98017949,33.44668148,-107.4538577,6911.109055,5,South America,North America,505,6941.961263
ORG794,DST570,-33.53414196,-51.01386927,20.66533417,43.56985023,11665.3638,1,South America,Asia,194,11709.43109
ORG878,DST920,7.833858995,35.56032453,2.435857957,-39.17928947,8290.178749,5,Africa,South America,102,8253.874346
ORG804,DST638,41.52619862,28.9229673,66.58261227,10.50757194,3007.194441,3,Europe,Europe,702,3014.233369
ORG119,DST471,-21.82367975,7.783309615,66.71527157,-3.742171712,9892.236436,4,Africa,Europe,535,9916.102537
ORG109,DST762,54.32784132,-65.5910828,-35.77033333,135.9319098,17369.48099,1,North America,Australia,786,17359.29086
ORG970,DST911,61.93527887,49.83205359,31.56815538,94.1011881,4614.252811,8,Europe,Asia,725,4646.013409
ORG836,DST104,57.98286338,51.20445984,28.75636752,34.10438473,3508.620826,-3,Asia,Africa,902,3538.828256
ORG364,DST758,44.50568425,-77.82700669,-38.67558037,-54.25201283,9546.782974,2,North America,South America,989,9511.730315
ORG759,DST839,-10.72311979,-84.39590982,46.54671392,-53.43581708,7073.627775,3,South America,North America,338,7081.010945
ORG557,DST944,31.66937247,21.44907813,-13.86127223,132.2267278,12761.34022,4,Africa,Australia,308,12756.1079
ORG847,DST304,-38.06953853,153.7344099,54.98384883,-20.40128615,18083.20587,-12,Australia,Europe,627,18036.54211
ORG496,DST186,27.69490559,-68.87233773,17.63825094,116.7267402,14938.30637,9,North America,Asia,399,14961.06141
ORG306,DST872,8.770853852,77.52806523,42.34401973,-16.8240692,9706.228527,-7,Asia,Europe,39,9691.397691
ORG404,DST906,-36.76453301,-36.60181894,15.87543543,42.19140724,10096.5451,-1,South America,Africa,641,10098.68371
ORG793,DST655,-22.42000372,153.5404776,11.46214667,148.5426221,3806.708724,-3,Australia,Asia,998,3804.889235
ORG213,DST396,36.15431869,118.7022747,-27.3646081,127.4264964,7121.901723,-9,Asia,Australia,303,7135.052017
ORG145,DST684,50.17856314,13.82238446,21.86383316,22.99932659,3249.160811,4,Europe,Africa,926,3239.958076
ORG871,DST520,35.61007744,-82.53420839,-5.255946418,-81.86213168,4544.636815,-12,North America,South America,583,4561.713882
ORG385,DST182,-15.73949095,-15.15381133,42.36991801,13.38241476,7091.365083,-11,Africa,Europe,64,7094.725964
ORG884,DST148,50.55806179,36.79463887,63.65188372,-93.79871493,6608.439819,2,Europe,North America,268,6602.396373
ORG444,DST791,27.80762954,-88.87702925,46.5898957,-133.2901651,4377.47941,-8,North America,North America,841,4383.488103
ORG808,DST201,2.006817715,127.5539707,20.13545515,124.3625039,2045.399816,0,Asia,Asia,131,2024.038294
ORG905,DST147,-28.64916244,-78.02197995,-40.1579407,125.2679846,11994.5899,-7,South America,Australia,72,11964.12739
ORG649,DST676,-15.4729815,147.5455873,-24.50581399,124.9702894,2559.132298,-10,Australia,Australia,145,2538.399442
ORG711,DST286,-21.94176117,35.06738632,45.8912998,36.86639633,7544.881248,-11,Africa,Europe,72,7508.444895
ORG651,DST295,48.35835217,40.26451775,-6.065842928,-72.7946377,12202.66978,6,Europe,South America,782,12207.61792
ORG453,DST508,42.15787007,10.62042293,-36.67038846,123.6625149,14378.96017,-8,Europe,Australia,495,14388.9272
ORG307,DST178,43.67497085,82.68027208,-29.00108571,147.6488597,10435.6859,-3,Asia,Australia,752,10387.25393
ORG262,DST183,25.79204527,-93.98117047,45.71208615,-5.290365112,7893.069834,10,North America,Europe,439,7910.468043
ORG697,DST533,56.85638072,134.4221082,37.88732177,110.5162573,2743.937026,-3,Asia,Asia,770,2778.545697
ORG927,DST390,-36.87234119,-80.46444658,65.01222189,21.17643216,14203.85183,-1,South America,Europe,886,14195.21102
ORG577,DST729,-39.07355684,-83.81099398,41.29033883,-144.1177788,10818.71934,-11,South America,North America,731,10837.4097
ORG835,DST982,48.13810059,25.85379667,-12.62952467,-61.75961069,10874.89934,0,Europe,South America,249,10881.85277
ORG140,DST662,60.1837327,-15.91497411,3.074359185,95.36397362,10861.60608,-11,Europe,Asia,882,10815.81187
ORG757,DST241,-38.10028473,120.4084238,29.66507537,-85.85490842,17426.63096,-8,Australia,North America,676,17431.8402
ORG759,DST921,44.50889189,110.7592487,-29.27158184,-50.76679796,17665.95149,-11,Asia,South America,370,17686.63678
ORG823,DST454,-31.05973148,118.1726416,48.76364035,-20.98637036,16079.15186,-12,Australia,Europe,808,16062.41628
ORG931,DST991,-12.76739523,114.4530518,-26.18845044,119.8388304,1594.94642,2,Australia,Australia,300,1574.884499
ORG652,DST706,16.78542213,48.76947206,10.99954225,90.62939653,4555.711804,-8,Africa,Asia,905,4547.155093
ORG295,DST160,35.66933953,-86.93332001,54.59946717,-74.44333765,2313.721707,-11,North America,North America,563,2344.70411
ORG482,DST634,56.68468903,43.20284772,-32.24112721,156.4292057,14341.65476,11,Europe,Australia,112,14356.0079
ORG896,DST461,50.877392,-19.29301525,68.01326826,-156.6445258,6330.670989,11,Europe,North America,101,6370.273281
ORG202,DST601,-13.92643944,-58.93957579,2.0366013,-53.55962117,1871.448333,-2,South America,South America,432,1920.579688
ORG745,DST587,56.38154782,-0.001677543,-39.05109794,-31.69002425,11023.40049,7,Europe,South America,551,10999.40278
ORG144,DST193,61.21933916,16.82330313,21.22454599,-17.72820898,5182.959415,-1,Europe,Africa,463,5201.009555
ORG177,DST160,-30.2538856,43.53750503,56.49465601,46.14067021,9649.137647,-12,Africa,Europe,354,9623.216751
ORG449,DST220,58.32668456,102.7902541,-43.83366752,140.7766068,11887.96779,-6,Asia,Australia,987,11925.54624
ORG344,DST273,45.3459589,-151.5277554,28.61457426,104.3700064,8787.356919,2,North America,Asia,858,8743.499606
ORG163,DST644,18.33215063,-80.10889302,-25.10729075,-5.570808825,9396.910945,-9,North America,Africa,388,9362.228335
ORG971,DST663,26.08884133,-54.36107486,-17.02140901,141.1622932,18121.9854,6,North America,Australia,510,18086.25443
ORG448,DST740,-33.83803075,22.84900997,-37.79367469,118.8270564,8246.641756,2,Africa,Australia,82,8268.680181
ORG479,DST894,57.87250276,72.30929322,-15.23849973,43.22641196,8556.296669,12,Asia,Africa,75,8525.432829
ORG577,DST962,57.20739543,19.38261849,40.06595999,-150.917355,9160.709046,-8,Europe,North America,635,9149.987684
ORG351,DST702,57.38200736,136.1813898,51.50775301,5.200251764,7110.428584,-3,Asia,Europe,992,7093.406762
ORG180,DST995,43.07783002,1.849696668,-19.23647968,137.7707098,15132.71445,-5,Europe,Australia,724,15095.57314
ORG742,DST160,20.19010244,-83.04086075,33.61210212,72.29435378,13486.03074,-2,North America,Asia,117,13482.6661
ORG503,DST218,30.6578364,-110.4172506,28.96885045,-58.06801011,5007.53161,-3,North America,North America,140,4973.036553
ORG379,DST433,10.12619105,-53.53593708,46.27566641,65.4328492,11306.60985,-1,South America,Asia,191,11306.1908
ORG850,DST443,45.4888823,30.71725729,23.54347481,-112.6548354,11492.17715,-5,Europe,North America,902,11521.01296
ORG938,DST225,9.818177732,-80.58549009,43.63730078,148.1498722,12303.70152,-6,South America,Asia,623,12332.10945
ORG689,DST521,24.91928754,71.78651138,-1.692516201,-6.365820804,8895.449128,9,Asia,Africa,774,8943.343222
ORG947,DST350,-22.83663091,-18.07228428,0.786767267,16.85460713,4602.454399,-6,Africa,Africa,526,4575.138433
ORG924,DST544,-16.4229617,-65.88946551,-38.36842289,146.9450092,13027.10749,10,South America,Australia,802,12991.04601
ORG712,DST111,-34.30101056,-43.64101512,67.75821122,0.272288976,11924.39907,0,South America,Europe,21,11930.17973
ORG953,DST697,-32.67830116,112.6034464,2.356341823,-47.9579544,16080.28242,-5,Australia,South America,542,16032.90754
ORG317,DST633,13.82288038,42.29693387,17.24915298,-166.0769091,15363.64716,-12,Asia,North America,865,15345.80452
ORG843,DST584,-24.25380354,19.75535423,21.38769507,-92.48275707,13132.69537,6,Africa,North America,699,13112.69899
ORG406,DST772,-24.80765997,17.67540039,38.65579123,-129.7039291,16592.25012,2,Africa,North America,703,16544.1925
ORG407,DST936,58.25419166,147.3243156,8.66082003,76.01978216,8101.149363,-6,Asia,Asia,10,8068.753552
ORG303,DST553,69.90121288,-8.652318654,27.77256829,-55.2928449,5530.127587,4,Europe,North America,424,5550.651185
ORG348,DST841,-15.93040277,32.15332006,43.87567872,-99.66450255,14535.79015,-5,Africa,North America,443,14535.77972
ORG689,DST902,67.43512696,19.25562144,41.96556661,12.18362421,2864.076081,0,Europe,Europe,337,2898.548033
ORG281,DST469,-22.54124148,34.29281101,19.92119637,-93.23682379,14596.35118,-12,Africa,North America,830,14632.90423
ORG680,DST745,59.30081709,27.33383916,-26.99689227,-43.98383657,11581.94846,11,Europe,South America,727,11591.01289
ORG442,DST190,6.573958951,61.52554006,-11.50385026,-66.97556658,14340.25157,1,Asia,South America,662,14354.13582
ORG436,DST566,27.61452303,144.5733622,-29.28048342,54.85501552,11439.6821,-3,Asia,Africa,425,11472.57032
ORG929,DST253,-36.23460016,-31.52821048,25.01323769,-66.19633031,7720.960578,-9,South America,North America,626,7678.597577
ORG888,DST332,60.26019339,-10.32916653,-10.6501301,44.5441344,9240.911186,-7,Europe,Africa,940,9283.672031
ORG889,DST288,-13.73356108,40.87805705,26.8755716,-5.147574187,6713.449088,-8,Africa,Africa,676,6727.115774
ORG658,DST871,-22.94442579,-30.35397124,52.28136878,-52.00050698,8625.178416,-6,South America,North America,261,8596.922478
ORG228,DST149,-19.69404135,13.43481845,59.88319069,85.48847088,10940.66569,-10,Africa,Asia,43,10913.81395
ORG952,DST293,47.72661675,26.4842624,40.64842003,-7.485929401,2795.423476,8,Europe,Europe,775,2837.83015
ORG753,DST962,62.02239799,-114.3024344,14.24920868,-73.28352857,6217.352038,-12,North America,South America,908,6185.658176
ORG662,DST549,-10.59625091,-56.50225461,32.88563233,18.5501632,9285.662481,9,South America,Africa,771,9323.095456
ORG376,DST138,-21.06515274,1.745006616,43.04003991,134.860042,15050.66397,5,Africa,Asia,145,15034.17693
ORG843,DST138,-17.13119212,116.5635926,-14.72572587,131.4736204,1616.065659,8,Australia,Australia,245,1572.958519
ORG419,DST149,6.710958975,-2.127918504,32.48781272,7.472871511,3033.622353,-8,Africa,Africa,980,3012.482542
ORG805,DST816,-33.7286135,12.40684361,-33.90151034,-79.76097541,8175.624471,2,Africa,South America,370,8138.542891
ORG297,DST746,-26.95114875,4.815722406,56.87464471,71.70374572,11214.80023,5,Africa,Asia,763,11172.23602
ORG340,DST439,14.00032901,-32.8137737,61.32070998,-167.0013428,10724.61591,-3,South America,North America,230,10745.70347
ORG783,DST872,46.83948133,-123.6804683,68.63738279,-166.3907066,3381.552727,0,North America,North America,527,3377.159429
ORG610,DST518,43.14883594,27.57370645,57.42141307,16.93038988,1753.195128,-10,Europe,Europe,318,1768.476347
ORG804,DST948,-28.22656896,126.5600656,-16.89900081,133.1758893,1430.263043,-6,Australia,Australia,982,1432.334553
ORG346,DST144,-44.41850619,-47.77235073,56.70581613,-141.9229303,14214.6336,9,South America,North America,473,14181.81351
ORG484,DST919,35.62923138,139.7761831,-22.06542618,146.3545403,6452.667432,0,Asia,Australia,179,6416.273637
ORG973,DST719,-30.71625059,128.207901,-43.68004506,125.1999035,1465.637588,11,Australia,Australia,719,1443.111753
ORG482,DST759,23.57400094,41.92656605,14.11840735,118.2089044,8010.594641,-3,Asia,Asia,575,7970.896437
ORG533,DST795,-44.00187183,118.0251253,27.9269003,7.098525839,13735.73622,12,Australia,Africa,145,13752.68878
ORG101,DST580,-31.85061371,113.982358,32.51029551,39.78389647,10572.49177,7,Australia,Africa,221,10615.37283
ORG245,DST894,5.313504764,-42.23217614,25.32912248,-1.873233814,4836.685422,-6,South America,Africa,448,4865.503337
ORG188,DST376,49.52713428,25.18320138,19.2066477,-118.0861272,11558.23545,-6,Europe,North America,943,11602.45347
ORG257,DST984,30.62984591,17.32622531,64.84336235,33.72253076,3969.781227,1,Africa,Europe,111,4014.030771
ORG379,DST647,-15.95558282,-62.72880602,38.78430383,48.48336992,12934.08128,0,South America,Europe,664,12960.4842
ORG774,DST591,0.897565611,67.83725273,35.15545444,49.22136025,4269.397895,1,Asia,Europe,409,4245.016472
ORG338,DST728,42.73409251,35.63860658,19.97449253,-132.5953347,12938.65422,-7,Europe,North America,471,12941.66607
ORG105,DST195,-49.33358776,-37.44372494,-9.151527832,-63.54803182,5081.99407,5,South America,South America,502,5107.716878
ORG170,DST170,55.17353751,20.65757517,35.15601113,-66.27830266,6689.129931,5,Europe,North America,399,6685.495023
ORG298,DST747,35.54344549,-114.2139112,-29.04643844,110.6906587,15769.62923,-11,North America,Australia,616,15771.70832
ORG119,DST789,0.066536484,89.51680294,-46.66402892,-74.18407613,14595.95993,10,Asia,South America,254,14644.47354
ORG228,DST500,18.32538428,-136.4265783,59.5787955,73.9838597,10924.41358,3,North America,Asia,829,10908.95378
ORG107,DST163,65.87540212,-16.56083952,-10.5167902,-46.68778751,8848.066291,-12,Europe,South America,761,8883.049808
ORG502,DST816,16.44687958,-132.0823437,59.34670598,9.782031949,10909.13873,-11,North America,Europe,624,10889.88764
ORG694,DST813,-26.5044021,129.3063534,52.3575053,111.3514046,8941.439208,-4,Australia,Asia,579,8959.940595
ORG276,DST352,-41.74919407,152.2229255,66.31128943,15.49946642,16222.61594,11,Australia,Europe,15,16241.93839
ORG232,DST200,-30.23632595,-19.61583371,-42.48304713,110.1234976,10436.19044,1,Africa,Australia,533,10463.34456
ORG826,DST138,-24.89585789,127.3716629,-29.51795946,127.4944485,514.0975245,10,Australia,Australia,232,469.2259102
ORG584,DST403,60.15212803,26.99805855,37.99029879,-159.6494322,9085.17221,1,Europe,North America,624,9036.126145
ORG341,DST940,-47.26140973,-70.69375679,-19.93288984,-66.74479545,3059.746764,-9,South America,South America,873,3088.251301
ORG765,DST716,-43.11112809,113.4497392,69.6588226,30.96925863,14167.94021,1,Australia,Europe,896,14175.20422
ORG874,DST823,-19.6127117,5.263591416,26.07200986,41.65794002,6421.837831,7,Africa,Asia,933,6459.4046
ORG629,DST129,-12.64506407,119.7177354,-19.97116599,-55.5643675,16351.76393,11,Australia,South America,470,16369.31791
ORG170,DST834,-23.97721134,-68.97037938,-32.10582615,137.9886706,13152.88135,2,South America,Australia,962,13105.91949
ORG533,DST267,12.51923699,105.6452976,-43.92465513,141.3443425,7241.63328,5,Asia,Australia,305,7233.101437
ORG447,DST906,-42.92046545,159.6428535,42.77623061,43.65587107,14929.80307,6,Australia,Europe,842,14951.73353
ORG496,DST628,53.66254163,32.72605359,-44.95287301,135.9901704,14645.36565,-4,Europe,Australia,318,14620.34313
ORG678,DST756,15.58991567,-78.91404858,69.09313186,-145.1596517,7458.488327,-1,North America,North America,873,7435.597856
ORG214,DST876,52.49982903,-8.034320402,-18.07536583,-33.35979633,8219.722957,-10,Europe,South America,855,8253.119819
ORG281,DST275,40.2642265,13.04230995,-17.78096158,151.4069402,15319.18693,3,Europe,Australia,824,15363.306
ORG193,DST838,65.36294484,-56.55048655,55.43297884,71.54217159,5887.196049,6,North America,Asia,766,5868.965444
ORG971,DST171,57.25206533,4.940253851,42.30192133,128.3912563,7759.856729,-10,Europe,Asia,671,7780.432308
ORG935,DST903,-32.9657378,-42.11163153,-33.9023983,152.7261145,12419.66232,11,South America,Australia,57,12468.51978
ORG775,DST139,-38.16612377,159.2998347,37.51823441,-70.10161666,15729.36412,-12,Australia,North America,206,15717.53464
ORG830,DST282,58.68230491,-23.18355592,49.06699776,-1.120372841,1784.856182,-3,Europe,Europe,679,1814.245157
ORG906,DST987,2.433824708,-6.286145511,62.17199925,-3.560468103,6646.473281,-11,Africa,Europe,508,6616.469565
ORG905,DST262,-10.44651331,140.3627073,36.94314765,46.17138671,11072.7694,6,Australia,Asia,294,11038.59382
ORG477,DST862,59.84263945,-20.0677089,6.419202411,34.98716676,7506.07782,4,Europe,Africa,638,7524.846794
ORG158,DST712,-3.846655252,26.55370044,-41.91115277,134.6970582,11202.08864,8,Africa,Australia,99,11167.4406
ORG278,DST650,-21.13952417,154.6174678,58.28516603,43.37677956,13229.376,-8,Australia,Asia,290,13219.13739
ORG299,DST917,45.82105112,48.76052315,8.496262365,136.9637827,9192.58379,10,Europe,Asia,767,9214.728256
ORG113,DST227,-31.40063299,-64.56583409,29.66408864,-158.3128776,11991.05896,-5,South America,North America,536,12034.96208
ORG687,DST414,-25.94148329,139.8567466,50.76447564,129.5395025,8589.451395,-12,Australia,Asia,116,8593.122049
ORG954,DST174,-24.0135146,141.1262078,52.61631384,-5.425239256,15770.0205,-7,Australia,Europe,560,15772.00138
ORG110,DST530,-17.21991379,125.9047734,48.1084501,20.7434746,12540.48035,5,Australia,Europe,521,12581.95876
ORG982,DST974,-26.3324934,-69.16056711,10.04128024,56.62743848,14055.05374,2,South America,Asia,491,14043.15055
ORG534,DST579,51.70120511,3.941751613,18.57522751,35.44581888,4596.069236,12,Europe,Africa,589,4568.915752
ORG295,DST812,-14.24753344,125.467906,63.49656705,-7.530724206,13455.94714,-5,Australia,Europe,43,13422.491
ORG528,DST866,11.6462456,17.57263453,-32.63131644,137.2856082,13474.24245,-8,Africa,Australia,615,13480.18657
ORG759,DST580,42.81074962,48.31029208,38.22235733,122.8085423,6108.535163,-10,Asia,Asia,646,6089.113464
ORG745,DST288,59.82417013,-17.8240206,41.56440957,-5.73936159,2193.547487,6,Europe,Europe,565,2199.026273
ORG304,DST650,-11.87368327,43.20778544,-40.20994486,123.4485184,8335.030777,1,Africa,Australia,233,8355.604693
ORG852,DST586,-42.79456902,-64.68086208,60.8913986,16.31792328,13624.53383,8,South America,Europe,628,13651.68959
ORG138,DST823,60.00153019,18.15946261,57.35809838,-93.17376978,5655.949533,-11,Europe,North America,479,5691.086203
ORG226,DST286,58.96795424,55.68038177,60.30501193,-14.39727918,3753.98778,3,Asia,Europe,656,3743.768675
ORG746,DST502,10.43662875,128.0313613,43.34262662,-144.1111205,9041.369417,-6,Asia,North America,568,9047.021745
ORG758,DST721,3.621303414,4.080211734,-29.24714096,-80.64214737,9693.730242,2,Africa,South America,806,9661.749124
ORG572,DST231,-28.24594607,9.428653997,14.16874135,-77.80142302,10483.05235,-6,Africa,South America,263,10440.0558
ORG898,DST101,-28.66486713,132.3877063,-36.38149876,137.8050966,996.6480326,11,Australia,Australia,973,963.4761562
ORG436,DST413,57.44637821,-50.97965132,-15.41261165,1.984411315,9443.414317,7,North America,Africa,969,9398.463629
ORG106,DST388,0.875535558,52.81176727,-25.60707528,123.6551121,8137.803059,-6,Africa,Australia,889,8089.831863
ORG193,DST757,41.34800039,3.9429484,12.14259305,-52.61668558,6347.530143,1,Europe,South America,53,6391.110538
ORG134,DST403,-18.97999562,122.1578635,67.36720445,15.87354472,12644.83359,-11,Australia,Europe,757,12671.68552
ORG901,DST664,59.57712098,75.90648592,17.56961494,-13.01667897,8269.900416,-2,Asia,Africa,331,8221.377009
ORG401,DST624,-43.52427064,145.3227071,28.80878625,-158.1981094,9886.468534,-12,Australia,North America,752,9863.90065
ORG424,DST313,-16.30495313,-32.99552679,24.62046103,20.5027136,7371.461306,-3,South America,Africa,124,7420.03919
ORG986,DST467,57.95682406,34.91503354,-42.12956116,113.2921156,13265.22046,8,Europe,Australia,922,13257.37648
ORG743,DST762,36.33366966,23.6860609,-43.0398334,153.1040986,15689.5439,3,Europe,Australia,315,15678.53614
ORG839,DST360,50.72762648,107.1338863,67.27063053,9.582641746,5227.15393,5,Asia,Europe,768,5275.735243
ORG252,DST927,17.38965658,30.11305829,68.21102591,39.54622443,5690.347845,-3,Africa,Europe,764,5719.093453
ORG601,DST596,11.9005658,-43.55993087,-6.852227973,-77.20702505,4265.176551,8,South America,South America,904,4297.369098
ORG494,DST305,50.07813103,-6.708327332,41.05240884,112.7375506,8293.749079,7,Europe,Asia,593,8326.965042
ORG794,DST257,28.44070861,112.6637602,48.58295091,47.56662461,5891.164112,-11,Asia,Europe,181,5864.454789
ORG669,DST436,67.61256419,2.165253633,-23.92182651,131.7391059,14081.24914,4,Europe,Australia,391,14049.29143
ORG498,DST766,8.255836304,34.81863514,-26.48001948,130.6995202,10997.67455,4,Africa,Australia,233,11041.30012
ORG115,DST307,49.0105719,120.4920147,52.81447577,72.44348713,3331.344259,11,Asia,Asia,730,3334.198882
ORG183,DST352,67.07263112,41.58102365,-10.25352472,158.3142962,12193.26807,8,Europe,Australia,155,12225.48403
ORG155,DST485,2.318811574,-45.5853203,-7.016507763,-32.77531609,1760.264883,-11,South America,South America,699,1729.803854
ORG207,DST842,-7.101537273,2.826222655,43.37961617,19.52664806,5860.598799,4,Africa,Europe,108,5898.55526
ORG426,DST974,50.52621717,28.85864397,31.52383899,-122.9726859,10480.23006,3,Europe,North America,686,10523.7336
ORG211,DST424,25.23144783,18.51608867,50.66719808,41.07247919,3421.722974,4,Africa,Europe,428,3430.267415
ORG461,DST367,23.01765984,144.5316953,-37.47343032,123.1197257,7089.711864,4,Asia,Australia,770,7125.503108
ORG934,DST775,-29.80569086,-0.858302441,-20.2693717,130.4142659,12386.16566,4,Africa,Australia,747,12424.48739
ORG189,DST560,59.59466456,-75.96967235,-53.62933649,-66.23757153,12619.90871,12,North America,South America,521,12658.37359
ORG701,DST256,-26.15424119,139.0204812,63.17163843,4.164167898,14763.54778,-6,Australia,Europe,485,14721.78752
ORG175,DST540,47.30603241,-146.4606286,-19.74480117,146.5492601,10000.08426,-7,North America,Australia,409,10039.63056
ORG122,DST676,34.19033001,13.66714387,36.22157177,-22.49775174,3274.562377,10,Africa,Europe,765,3322.586013
ORG256,DST136,-8.172127423,28.13766857,-25.71242131,144.8000687,12207.75253,-8,Africa,Australia,945,12222.38747
ORG274,DST285,-41.35905995,153.5037158,-10.56799221,-39.85666236,14081.00903,-3,Australia,South America,68,14128.45738
ORG533,DST603,-28.40414717,-63.23930494,56.49574033,48.66390463,13932.10167,12,South America,Europe,291,13927.29165
ORG951,DST296,-32.02574459,119.7648366,7.453958515,52.91313858,8320.790756,-12,Australia,Africa,991,8352.706471
ORG856,DST633,49.62957272,38.34638339,-11.24821079,152.2694788,12672.65431,-10,Europe,Australia,597,12638.30775
ORG478,DST336,25.16126251,-59.48581033,20.51228802,119.1127612,14934.1618,-3,North America,Asia,43,14935.03384
ORG998,DST719,-34.20224868,-58.4837775,54.32874474,15.27394167,12094.56705,-3,South America,Europe,577,12086.37051
ORG794,DST397,-30.59124933,-6.091802196,45.41147287,84.47219008,12411.08422,7,Africa,Asia,828,12406.53832
ORG970,DST798,-32.60876701,118.3078666,50.85847141,-55.98197029,17932.80185,2,Australia,North America,601,17940.66981
ORG456,DST724,54.06836219,-117.7537262,65.62344076,-1.572702364,5659.84355,-6,North America,Europe,932,5628.112231
ORG458,DST294,-26.28271171,150.9833929,34.74268206,43.23882948,13174.70052,8,Australia,Africa,535,13219.91209
ORG970,DST655,-40.86091873,111.2493219,32.03586702,-74.89718082,18891.02342,6,Australia,North America,108,18934.72967
ORG218,DST463,63.54071827,-24.7038542,38.34401431,99.22097069,7658.812182,12,Europe,Asia,586,7699.719752
ORG853,DST580,-1.290967561,53.42130266,-42.05776443,-62.96616108,12047.87544,-3,Africa,South America,379,12027.53428
ORG383,DST250,-12.76269555,-59.74339875,-4.404537214,11.66072793,7884.788052,-5,South America,Africa,567,7848.869199
ORG466,DST199,37.36168069,117.6425042,-41.81121898,112.4017025,8819.684872,-10,Asia,Australia,130,8866.558531
ORG166,DST415,-19.40888811,37.23689467,-14.88251334,-46.82322915,8856.558811,-5,Africa,South America,327,8900.157315
ORG996,DST848,48.61909692,97.3660972,40.54899895,-7.63670089,7676.608617,5,Asia,Europe,455,7650.469605
ORG819,DST941,52.56271674,60.89047453,-11.27844361,-58.12129855,12941.55901,-5,Asia,South America,733,12906.69366
ORG944,DST440,15.25281914,120.7234303,24.97605589,91.34138579,3244.054894,-6,Asia,Asia,756,3222.42779
ORG421,DST510,59.91492643,5.098791324,60.06158342,-142.4184204,6382.487175,-7,Europe,North America,41,6348.099093
ORG128,DST687,-25.70780776,126.8890293,-19.71421939,124.1324555,723.8776981,0,Australia,Australia,381,738.2732895
